txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id,velocity,amount_deviation,new_merchant,new_city,new_device,geo_mismatch,fraud_score,fraud_band
t_00002708,u_00086,2026-03-22 04:40:57,104.82,travel,m_00200,Abuja,NG,d_00217,5,0.9469710397203474,1,0,1,0,0.1531870252771892,low
t_00002285,u_00063,2026-03-22 04:47:57,34.04,pharmacy,m_00355,Hamburg,DE,d_00097,1,0.11602189640343488,1,1,1,0,0.13450141829062956,low
t_00003019,u_00008,2026-03-22 04:53:57,32.96,travel,m_00388,Austin,US,d_00036,1,0.334974858235127,1,1,1,0,0.08058097083743765,low
t_00003364,u_00127,2026-03-22 04:56:57,67.46,travel,m_00217,Bristol,GB,d_00207,1,0.49387640552956424,1,1,1,0,0.05968687313508203,low
t_00003549,u_00069,2026-03-22 05:00:57,49.45,pharmacy,m_00297,London,GB,d_00141,3,0.34426132525934644,1,0,1,1,0.14533878530757427,low
t_00000668,u_00016,2026-03-22 05:01:57,28.18,ecommerce,m_00117,Delhi,IN,d_00188,3,0.328224967407505,1,1,1,1,0.08020411307307407,low
t_00004411,u_00156,2026-03-22 05:02:57,48.25,electronics,m_00314,New York,US,d_00240,5,0.04588360953067135,1,1,0,1,0.7665634750690804,high
t_00002455,u_00112,2026-03-22 05:06:57,15.79,restaurant,m_00296,Munich,DE,d_00182,5,0.7173494490593245,1,1,1,1,0.08686088892209232,low
t_00004119,u_00143,2026-03-22 05:08:57,22.92,restaurant,m_00282,Manchester,GB,d_00112,1,0.4437368294217124,1,1,1,0,0.07334922036359559,low
t_00002500,u_00016,2026-03-22 05:11:57,32.51,grocery,m_00215,London,GB,d_00230,4,0.2730776963642108,1,0,1,1,0.12568936646357742,low
t_00003908,u_00022,2026-03-22 05:13:57,9.54,fuel,m_00205,Mumbai,IN,d_00033,0,0.7858131329923048,1,1,1,0,0.18536742466413525,low
t_00001017,u_00041,2026-03-22 05:15:57,38.85,pharmacy,m_00150,Berlin,DE,d_00198,3,0.20882707298132713,1,1,1,0,0.06306694684961334,low
t_00004807,u_00072,2026-03-22 05:16:57,49.85,travel,m_00101,New York,US,d_00185,1,0.47270274730121903,1,1,1,0,0.061208492365741995,low
t_00001211,u_00112,2026-03-22 05:16:57,10.25,fuel,m_00268,Delhi,IN,d_00028,6,0.8727454632105969,1,1,1,1,0.184177423593488,low
t_00000182,u_00006,2026-03-22 05:17:57,25.06,grocery,m_00350,Bengaluru,IN,d_00157,5,0.5812689929905686,1,1,1,1,0.08303160603599302,low
t_00001670,u_00025,2026-03-22 05:18:57,123.11,electronics,m_00177,Delhi,IN,d_00118,2,1.8205097836472999,1,1,1,1,0.3676819477755954,medium
t_00002198,u_00105,2026-03-22 05:20:57,56.24,electronics,m_00091,Rio,BR,d_00169,4,0.8228198241123366,0,1,1,1,0.6680286060191474,medium
t_00000222,u_00161,2026-03-22 05:20:57,28.1,fuel,m_00170,London,GB,d_00094,2,0.2581713583181944,1,1,1,0,0.04635572133264221,low
t_00003992,u_00051,2026-03-22 05:21:57,19.87,restaurant,m_00342,Bengaluru,IN,d_00170,3,0.7556615598421136,1,0,1,0,0.04790086606030863,low
t_00002620,u_00173,2026-03-22 05:21:57,17.4,ecommerce,m_00091,Berlin,DE,d_00155,3,0.7074718139881926,1,1,1,0,0.011042095847098365,low
t_00000196,u_00005,2026-03-22 05:22:57,65.67,pharmacy,m_00292,Bristol,GB,d_00071,2,0.7526967790468757,1,1,1,0,0.009190550348771365,low
t_00001022,u_00038,2026-03-22 05:23:57,16.66,pharmacy,m_00011,Sao Paulo,BR,d_00001,3,0.5067685159773206,1,1,1,1,0.05341753159557461,low
t_00002781,u_00032,2026-03-22 05:25:57,21.35,restaurant,m_00260,Bengaluru,IN,d_00193,2,0.5785125705458509,1,1,1,0,0.005726247023642439,low
t_00004210,u_00197,2026-03-22 05:28:57,23.23,grocery,m_00351,Kano,NG,d_00202,6,0.5512103554243379,1,0,1,0,0.18994999116996025,low
t_00003624,u_00067,2026-03-22 05:28:57,5.21,restaurant,m_00073,Munich,DE,d_00220,3,1.5955591774332472,1,0,1,0,0.23766500476626173,low
t_00001035,u_00020,2026-03-22 05:32:57,49.97,travel,m_00304,Seattle,US,d_00230,4,0.035727179351335535,1,1,1,1,0.24674878666290478,low
t_00001253,u_00124,2026-03-22 05:32:57,66.25,electronics,m_00044,London,GB,d_00082,4,0.5681785990829761,1,1,1,1,0.05869642138205067,low
t_00001629,u_00183,2026-03-22 05:32:57,12.13,pharmacy,m_00063,Lagos,NG,d_00224,1,0.8786050988105297,1,1,1,0,0.09567792918381168,low
t_00002537,u_00199,2026-03-22 05:37:57,24.36,pharmacy,m_00271,Seattle,US,d_00128,3,0.5392617946680179,1,1,1,1,0.047532961893719805,low
t_00002790,u_00186,2026-03-22 05:39:57,55.99,grocery,m_00297,Kano,NG,d_00103,3,0.10759357201783097,1,1,1,1,0.16574556693135178,low
t_00003173,u_00083,2026-03-22 05:40:57,53.81,grocery,m_00043,Curitiba,BR,d_00201,7,0.43134580501911235,1,0,1,0,0.3093859669229868,medium
t_00001031,u_00128,2026-03-22 05:41:57,10.05,grocery,m_00178,New York,US,d_00168,3,0.7140414690536045,1,1,1,1,0.04978164292102727,low
t_00001010,u_00029,2026-03-22 05:42:57,7.54,restaurant,m_00042,Munich,DE,d_00210,2,1.1384915818518342,1,0,1,0,0.18206865753248747,low
t_00004265,u_00050,2026-03-22 05:44:57,100.77,travel,m_00287,Manchester,GB,d_00010,5,2.2013783142860888,1,0,1,0,0.4221002833925003,medium
t_00000937,u_00176,2026-03-22 05:46:57,12.31,restaurant,m_00223,Rio,BR,d_00069,2,0.6132997818208926,1,1,1,0,0.0,low
t_00004685,u_00051,2026-03-22 05:46:57,44.03,grocery,m_00253,Munich,DE,d_00115,4,0.0950739147984021,1,1,1,1,0.18701122673226545,low
t_00003805,u_00123,2026-03-22 05:47:57,36.83,ecommerce,m_00098,Delhi,IN,d_00153,5,0.24892747906085114,1,0,1,1,0.12518283522415985,low
t_00002891,u_00065,2026-03-22 05:51:57,103.7,electronics,m_00068,London,GB,d_00127,4,1.9338015784909481,1,1,1,1,0.3285932594434329,medium
t_00003884,u_00072,2026-03-22 05:52:57,14.66,ecommerce,m_00195,Delhi,IN,d_00147,2,0.6799488834917848,1,1,1,1,0.09677246377777116,low
t_00004849,u_00132,2026-03-22 05:55:57,40.18,travel,m_00061,Berlin,DE,d_00014,2,0.04811849570405637,1,1,1,0,0.1265173396692405,low
t_00004676,u_00145,2026-03-22 05:55:57,18.41,fuel,m_00052,Seattle,US,d_00012,3,0.7834585390566792,1,0,1,0,0.0510760241806788,low
t_00004332,u_00007,2026-03-22 05:56:57,44.68,travel,m_00135,Lagos,NG,d_00126,3,0.32201866264229606,1,0,1,1,0.14528793729425882,low
t_00000188,u_00049,2026-03-22 05:59:57,72.71,restaurant,m_00312,Kano,NG,d_00211,2,2.0689972775832155,1,1,1,0,0.30617431639449655,medium
t_00001908,u_00171,2026-03-22 06:01:57,19.48,restaurant,m_00396,Manchester,GB,d_00119,3,0.8798551087258365,1,1,1,1,0.0798594261520632,low
t_00002415,u_00036,2026-03-22 06:04:57,15.31,restaurant,m_00130,Lagos,NG,d_00066,2,1.047730183431614,1,0,1,0,0.1548463736432767,low
t_00004588,u_00061,2026-03-22 06:05:57,62.71,grocery,m_00094,Munich,DE,d_00093,8,0.8436090233852251,1,1,1,1,0.4432911942543335,medium
t_00001381,u_00001,2026-03-22 06:09:57,15.2,fuel,m_00279,Sao Paulo,BR,d_00211,2,0.7505786642385581,1,1,1,1,0.10766419983053332,low
t_00004777,u_00077,2026-03-22 06:09:57,172.91,electronics,m_00259,Abuja,NG,d_00197,0,3.781960323457816,0,1,1,0,0.9116251978080717,high
t_00002100,u_00093,2026-03-22 06:11:57,29.28,grocery,m_00236,Kano,NG,d_00202,1,0.5371186075237881,1,0,1,0,0.1790985942217993,low
t_00001702,u_00108,2026-03-22 06:12:57,33.53,grocery,m_00197,Kano,NG,d_00076,4,0.24304838176353105,1,0,1,0,0.09540205915892441,low
t_00002217,u_00164,2026-03-22 06:14:57,15.74,fuel,m_00127,Kano,NG,d_00190,2,0.5457541485166305,1,1,1,0,0.007286706468052184,low
t_00002617,u_00019,2026-03-22 06:15:57,34.23,grocery,m_00244,New York,US,d_00236,5,0.023602468313944632,1,0,1,1,0.2408144568818178,low
t_00002881,u_00041,2026-03-22 06:15:57,112.25,electronics,m_00144,Delhi,IN,d_00019,4,1.885285543591555,1,0,1,1,0.35347320193260323,medium
t_00003589,u_00111,2026-03-22 06:18:57,9.68,restaurant,m_00264,Munich,DE,d_00005,5,0.8722419032152574,1,1,1,0,0.17650983210968996,low
t_00001743,u_00167,2026-03-22 06:20:57,15.24,fuel,m_00217,London,GB,d_00005,4,1.0739404428788122,1,1,1,0,0.15030035570612543,low
t_00002461,u_00033,2026-03-22 06:20:57,20.11,restaurant,m_00165,Abuja,NG,d_00132,8,0.7727692876743226,1,1,1,0,0.45044610375130734,medium
t_00001312,u_00143,2026-03-22 06:25:57,21.84,pharmacy,m_00328,London,GB,d_00101,2,0.4757782154568221,1,1,1,1,0.10461403438222228,low
t_00000830,u_00154,2026-03-22 06:28:57,22.81,pharmacy,m_00271,Seattle,US,d_00207,7,0.5777838112931687,1,1,1,0,0.3350991918113564,medium
t_00002278,u_00021,2026-03-22 06:28:57,13.01,pharmacy,m_00218,Hamburg,DE,d_00141,6,1.0572508095719002,1,0,1,0,0.2606227418758038,low
t_00000827,u_00061,2026-03-22 06:34:57,5.99,fuel,m_00006,Lagos,NG,d_00014,9,1.0326056086352193,1,0,1,1,0.5207952343174003,medium
t_00004810,u_00154,2026-03-22 06:37:57,100.01,grocery,m_00233,Abuja,NG,d_00045,8,2.546230050807543,1,1,1,1,0.7058323914356982,high
t_00004989,u_00027,2026-03-22 06:42:57,12.57,restaurant,m_00307,Abuja,NG,d_00055,2,0.7460630308272481,1,1,1,1,0.10766419983053332,low
t_00002120,u_00078,2026-03-22 06:46:57,24.37,fuel,m_00109,Berlin,DE,d_00074,7,0.5781526901423831,1,0,1,0,0.2918174543680314,low
t_00001149,u_00039,2026-03-22 06:47:57,68.6,electronics,m_00359,Kano,NG,d_00196,2,0.5740744457209935,1,1,1,0,0.005798408635889096,low
t_00002040,u_00136,2026-03-22 06:47:57,29.3,fuel,m_00318,Seattle,US,d_00151,2,0.24673607563568242,1,1,1,0,0.04635572133264221,low
t_00004319,u_00029,2026-03-22 06:51:57,11.61,fuel,m_00359,Bengaluru,IN,d_00069,3,0.9334623456510835,1,1,1,1,0.08198848731780539,low
t_00001013,u_00068,2026-03-22 06:53:57,20.26,fuel,m_00265,Manchester,GB,d_00072,2,0.5636825453297094,1,1,1,0,0.005714539052626533,low
t_00004998,u_00048,2026-03-22 06:55:57,99.01,travel,m_00301,Sao Paulo,BR,d_00032,4,1.2317532073427826,1,1,1,0,0.21970634434801217,low
t_00001086,u_00101,2026-03-22 06:55:57,56.27,electronics,m_00114,Hamburg,DE,d_00094,3,0.6024165308049947,1,1,1,0,0.014653748652806109,low
t_00001134,u_00186,2026-03-22 06:56:57,26.51,travel,m_00153,Bristol,GB,d_00123,4,0.4439102341163066,1,1,1,1,0.07605185380061386,low
t_00004221,u_00158,2026-03-22 06:58:57,40.92,pharmacy,m_00345,Rio,BR,d_00022,4,0.1008203916989263,1,0,1,1,0.1870825732012219,low
t_00000425,u_00031,2026-03-22 07:02:57,20.69,pharmacy,m_00322,New York,US,d_00056,2,0.39871921608761185,1,0,1,0,0.08957952234498434,low
t_00003782,u_00032,2026-03-22 07:03:57,79.99,pharmacy,m_00242,Lagos,NG,d_00078,3,0.325185825883242,1,1,1,1,0.08266750992152117,low
t_00003024,u_00163,2026-03-22 07:03:57,109.69,electronics,m_00209,Bristol,GB,d_00141,4,3.2552475437380006,1,0,1,0,0.5557662339473894,medium
t_00002283,u_00138,2026-03-22 07:04:57,45.94,restaurant,m_00070,Munich,DE,d_00001,2,0.1251995505775647,1,1,1,0,0.07167127362341719,low
t_00003875,u_00154,2026-03-22 07:05:57,68.78,electronics,m_00197,Rio,BR,d_00009,9,1.2824612306857137,1,0,1,1,0.5433336752764091,medium
t_00004198,u_00187,2026-03-22 07:06:57,34.14,ecommerce,m_00357,Delhi,IN,d_00219,1,0.49643108896343396,1,1,1,0,0.05968687313508203,low
t_00004787,u_00095,2026-03-22 07:06:57,17.74,grocery,m_00035,Kano,NG,d_00051,3,0.7623502555774425,1,0,1,0,0.04955644718983654,low
t_00001067,u_00167,2026-03-22 07:06:57,38.62,pharmacy,m_00072,Munich,DE,d_00195,5,0.5878803648763008,1,1,1,1,0.07673647113175319,low
t_00000414,u_00106,2026-03-22 07:07:57,51.89,restaurant,m_00017,New York,US,d_00202,3,0.5893765134537731,1,0,1,0,0.04394312910123843,low
t_00003745,u_00072,2026-03-22 07:08:57,41.99,fuel,m_00283,Bristol,GB,d_00119,3,0.21524773684276466,1,1,1,1,0.12069319470900397,low
t_00000535,u_00134,2026-03-22 07:08:57,9.44,ecommerce,m_00029,Rio,BR,d_00185,3,1.025792377478214,1,1,1,1,0.1083035069559315,low
t_00002365,u_00055,2026-03-22 07:08:57,75.26,electronics,m_00104,Rio,BR,d_00006,3,0.6810674646715317,1,1,1,1,0.04823556470976931,low
t_00000097,u_00065,2026-03-22 07:09:57,80.71,restaurant,m_00253,London,GB,d_00234,5,1.1971345903576558,1,0,1,0,0.2164195785203773,low
t_00001761,u_00161,2026-03-22 07:09:57,20.64,fuel,m_00179,Kano,NG,d_00198,3,0.612684042632509,1,1,1,1,0.04220468128882704,low
t_00001832,u_00193,2026-03-22 07:10:57,43.62,travel,m_00115,Bristol,GB,d_00201,3,0.0640509270862272,1,1,1,0,0.1260394813606408,low
t_00002456,u_00082,2026-03-22 07:15:57,29.34,restaurant,m_00032,Delhi,IN,d_00163,4,0.19804945866600573,1,1,1,0,0.11547236793822224,low
t_00000194,u_00169,2026-03-22 07:16:57,29.63,restaurant,m_00395,Berlin,DE,d_00040,5,0.33417616265520234,1,0,1,0,0.13085567857225244,low
t_00000982,u_00107,2026-03-22 07:18:57,18.86,ecommerce,m_00240,Curitiba,BR,d_00010,4,0.5731646374759383,1,1,1,1,0.05869642138205067,low
t_00000007,u_00077,2026-03-22 07:20:57,17.34,restaurant,m_00176,Kano,NG,d_00135,1,0.37771333609287583,1,1,1,1,0.24585448691727518,low
t_00003957,u_00070,2026-03-22 07:20:57,29.28,ecommerce,m_00043,Delhi,IN,d_00168,5,0.5364786276716328,1,1,1,0,0.14205852508442451,low
t_00002740,u_00009,2026-03-22 07:21:57,33.2,restaurant,m_00252,London,GB,d_00131,1,0.6361174434301168,1,1,1,0,0.059260857180769455,low
t_00002038,u_00046,2026-03-22 07:25:57,42.03,ecommerce,m_00050,Manchester,GB,d_00204,4,0.038645755673786274,1,1,1,0,0.21200559042497125,low
t_00001502,u_00191,2026-03-22 07:30:57,27.31,ecommerce,m_00366,Rio,BR,d_00142,5,0.5911021189739722,1,1,1,1,0.07673647113175319,low
t_00003167,u_00061,2026-03-22 07:31:57,22.35,electronics,m_00196,Rio,BR,d_00228,10,0.49144073945583866,1,1,1,1,0.5456621829327758,medium
t_00001758,u_00154,2026-03-22 07:33:57,29.92,restaurant,m_00036,London,GB,d_00068,10,0.2900669905737895,1,0,1,1,0.5753062201594332,medium
t_00004331,u_00196,2026-03-22 07:39:57,20.6,pharmacy,m_00192,New York,US,d_00224,5,0.6017733789945743,1,0,1,1,0.10729397404935892,low
t_00001653,u_00022,2026-03-22 07:40:57,28.71,restaurant,m_00190,Austin,US,d_00166,1,0.25144692868704777,1,1,1,1,0.2820161559066714,low
t_00000822,u_00067,2026-03-22 07:47:57,13.58,grocery,m_00075,Kano,NG,d_00082,3,1.2031762822213408,1,1,1,1,0.15194172690601648,low
t_00000410,u_00028,2026-03-22 07:47:57,8.05,restaurant,m_00360,Curitiba,BR,d_00014,3,0.9068479364162065,1,1,1,0,0.04649587908664676,low
t_00004072,u_00112,2026-03-22 07:49:57,23.06,restaurant,m_00344,Curitiba,BR,d_00020,7,0.5134272427633407,1,0,1,1,0.2619855824485704,low
t_00003282,u_00011,2026-03-22 07:54:57,5.98,fuel,m_00356,Mumbai,IN,d_00105,5,0.8898448582545213,1,1,1,0,0.18693316193521636,low
t_00001409,u_00096,2026-03-22 07:54:57,17.14,ecommerce,m_00147,New York,US,d_00043,6,0.2921840652120959,1,1,1,0,0.3065048572844318,medium
t_00003891,u_00046,2026-03-22 07:55:57,38.83,pharmacy,m_00302,Abuja,NG,d_00038,5,0.11411346406848702,1,1,1,1,0.2019030272285347,low
t_00002948,u_00043,2026-03-22 07:58:57,30.49,restaurant,m_00343,Hamburg,DE,d_00180,5,0.24965187545326456,1,0,0,0,0.6863114226324158,medium
t_00000079,u_00126,2026-03-22 07:59:57,18.35,grocery,m_00201,Rio,BR,d_00001,2,0.783252815563882,1,1,1,0,0.01091722628045666,low
t_00000156,u_00086,2026-03-22 08:02:57,12.33,pharmacy,m_00357,Manchester,GB,d_00119,6,0.7215915173362224,1,1,1,1,0.16319485870039097,low
t_00001131,u_00155,2026-03-22 08:03:57,53.02,grocery,m_00012,Lagos,NG,d_00084,4,0.18846817221515633,1,1,1,0,0.123041926283461,low
t_00001934,u_00166,2026-03-22 08:05:57,21.31,pharmacy,m_00181,Hamburg,DE,d_00093,2,0.46713039941050954,1,1,1,0,0.009670178289792442,low
t_00003457,u_00160,2026-03-22 08:05:57,30.18,ecommerce,m_00042,Rio,BR,d_00128,2,0.31384108849433084,1,0,1,1,0.21824907060032983,low
t_00004408,u_00007,2026-03-22 08:07:57,63.3,grocery,m_00287,Lagos,NG,d_00049,4,1.0603008891927237,1,0,1,0,0.1270223734858691,low
t_00004732,u_00108,2026-03-22 08:09:57,31.34,restaurant,m_00263,New York,US,d_00060,5,0.30701287433752134,1,0,1,1,0.12807345556190008,low
t_00001470,u_00193,2026-03-22 08:12:57,54.55,restaurant,m_00305,Bengaluru,IN,d_00017,4,0.12589479952654192,1,1,1,1,0.1725115153233303,low
t_00002351,u_00194,2026-03-22 08:12:57,12.64,pharmacy,m_00304,London,GB,d_00180,2,0.8611017067343782,1,0,1,0,0.1013858088083307,low
t_00003934,u_00178,2026-03-22 08:13:57,27.89,restaurant,m_00361,London,GB,d_00068,4,0.2278290919226236,1,1,1,0,0.1118243114309383,low
t_00001966,u_00076,2026-03-22 08:14:57,23.21,grocery,m_00284,Seattle,US,d_00114,0,0.49273632220755426,1,1,1,0,0.16382061056933472,low
t_00004785,u_00101,2026-03-22 08:16:57,18.13,ecommerce,m_00377,Manchester,GB,d_00121,4,0.47000118173775446,1,1,1,1,0.06429324467527442,low
t_00001585,u_00062,2026-03-22 08:17:57,77.8,electronics,m_00306,Delhi,IN,d_00087,3,0.6149994592552617,1,0,1,0,0.04006653883544331,low
t_00001780,u_00070,2026-03-22 08:17:57,81.33,electronics,m_00371,London,GB,d_00230,6,1.7513405152918167,1,1,1,1,0.39560800365822424,medium
t_00003146,u_00003,2026-03-22 08:18:57,26.2,pharmacy,m_00234,Austin,US,d_00005,2,0.3751023934948614,1,1,1,0,0.015418614029203304,low
t_00004817,u_00198,2026-03-22 08:18:57,29.66,restaurant,m_00002,Curitiba,BR,d_00052,3,0.11919925271982451,1,1,1,0,0.10225667662586868,low
t_00001645,u_00017,2026-03-22 08:20:57,132.47,travel,m_00115,New York,US,d_00108,2,2.023527164591998,1,1,1,0,0.2973211502560241,low
t_00004133,u_00060,2026-03-22 08:21:57,73.96,travel,m_00275,Curitiba,BR,d_00027,3,1.5080938924588219,1,1,1,0,0.22215366677207504,low
t_00000626,u_00069,2026-03-22 08:21:57,34.49,pharmacy,m_00170,Manchester,GB,d_00170,3,0.1438333203369041,1,1,1,1,0.15606572888772408,low
t_00001093,u_00186,2026-03-22 08:23:57,12.3,pharmacy,m_00023,Berlin,DE,d_00104,4,0.7097470416185486,1,0,1,1,0.11472499847496553,low
t_00002161,u_00191,2026-03-22 08:23:57,28.71,ecommerce,m_00315,Kano,NG,d_00063,5,0.5566011391437438,1,1,1,1,0.08445569627719773,low
t_00002419,u_00188,2026-03-22 08:23:57,8.09,restaurant,m_00385,Seattle,US,d_00084,3,1.4172060574197536,1,1,1,0,0.19397582470476782,low
t_00002223,u_00157,2026-03-22 08:23:57,9.6,pharmacy,m_00215,Hamburg,DE,d_00231,2,0.9620598801217147,1,1,1,0,0.07701009607039411,low
t_00001107,u_00149,2026-03-22 08:23:57,29.55,pharmacy,m_00054,Manchester,GB,d_00128,2,0.03204771441271299,1,1,1,0,0.1388214734520934,low
t_00000959,u_00148,2026-03-22 08:24:57,94.32,electronics,m_00151,Sao Paulo,BR,d_00150,3,1.2237771876718588,1,1,1,0,0.15778475672519965,low
t_00000264,u_00168,2026-03-22 08:32:57,48.91,ecommerce,m_00354,Delhi,IN,d_00229,6,0.19682725946901836,1,0,1,0,0.22320136590339346,low
t_00004372,u_00140,2026-03-22 08:33:57,13.92,pharmacy,m_00277,Austin,US,d_00004,3,0.7346748371102156,1,1,1,0,0.01490041032649958,low
t_00000744,u_00114,2026-03-22 08:34:57,9.74,restaurant,m_00132,Berlin,DE,d_00221,6,0.7129043493629297,1,1,0,0,0.7513472247418553,high
t_00001622,u_00042,2026-03-22 08:34:57,14.8,restaurant,m_00310,New York,US,d_00235,4,0.8018098333051886,1,1,1,0,0.07816670072344789,low
t_00000622,u_00111,2026-03-22 08:35:57,29.32,grocery,m_00362,Sao Paulo,BR,d_00084,5,0.27468391427220806,1,0,1,1,0.12682853182352638,low
t_00003063,u_00028,2026-03-22 08:35:57,24.77,grocery,m_00007,Kano,NG,d_00197,4,0.19437477912565024,1,1,1,1,0.13472600003658963,low
t_00000354,u_00053,2026-03-22 08:37:57,31.15,electronics,m_00218,Abuja,NG,d_00084,2,0.7326809415699281,1,1,1,0,0.010627361777800548,low
t_00003903,u_00036,2026-03-22 08:39:57,11.06,restaurant,m_00321,Lagos,NG,d_00160,3,1.1678493331441044,1,0,1,0,0.14521110194640852,low
t_00002090,u_00115,2026-03-22 08:41:57,79.75,travel,m_00392,Lagos,NG,d_00217,1,2.003361693279425,1,1,1,0,0.33880991032384633,medium
t_00002717,u_00151,2026-03-22 08:44:57,63.28,grocery,m_00013,Bengaluru,IN,d_00074,2,1.0196644836017954,1,1,1,0,0.08541063434483809,low
t_00003100,u_00127,2026-03-22 08:44:57,51.87,electronics,m_00180,Seattle,US,d_00173,2,0.1764377587651313,1,1,1,1,0.18431473615515503,low
t_00003584,u_00080,2026-03-22 08:45:57,29.86,pharmacy,m_00050,Seattle,US,d_00065,2,0.29688902925887534,1,1,1,0,0.03190206632000825,low
t_00004838,u_00138,2026-03-22 08:46:57,51.58,restaurant,m_00383,Curitiba,BR,d_00046,3,0.0019255064308628064,1,1,1,1,0.24525592017236753,low
t_00003506,u_00161,2026-03-22 08:51:57,20.12,grocery,m_00004,Manchester,GB,d_00085,4,0.6373953825579035,1,1,1,1,0.05544555241140714,low
t_00003946,u_00150,2026-03-22 08:53:57,14.63,fuel,m_00059,Curitiba,BR,d_00211,4,0.5338623469809073,1,0,1,0,0.06385146073061632,low
t_00004542,u_00125,2026-03-22 08:53:57,19.41,pharmacy,m_00329,Seattle,US,d_00002,2,0.543638759118272,1,1,1,0,0.007286706468052184,low
t_00002819,u_00027,2026-03-22 08:54:57,14.93,fuel,m_00152,Seattle,US,d_00145,3,0.6620633939261971,1,1,1,1,0.049755965652616196,low
t_00004750,u_00002,2026-03-22 08:55:57,41.13,travel,m_00122,Mumbai,IN,d_00101,2,0.23053756122737254,1,1,1,0,0.04170880085509898,low
t_00002878,u_00130,2026-03-22 08:56:57,38.32,grocery,m_00297,London,GB,d_00004,2,0.005051450364179801,1,1,1,0,0.14998237466810993,low
t_00000817,u_00016,2026-03-22 08:57:57,45.34,fuel,m_00066,Delhi,IN,d_00201,5,0.1096736576839647,1,0,1,1,0.1819931026725724,low
t_00003410,u_00076,2026-03-22 08:59:57,10.84,restaurant,m_00169,Munich,DE,d_00025,1,0.8259470348698267,1,1,1,1,0.2317525717539214,low
t_00004680,u_00121,2026-03-22 09:01:57,38.58,travel,m_00207,Lagos,NG,d_00197,5,0.12018701370227701,1,1,1,0,0.24402027602358078,low
t_00002309,u_00119,2026-03-22 09:01:57,79.37,travel,m_00244,Bengaluru,IN,d_00037,3,1.411924276182137,1,1,1,0,0.19397582470476782,low
t_00000935,u_00131,2026-03-22 09:03:57,7.82,grocery,m_00335,Bengaluru,IN,d_00233,5,0.7956538198234716,1,1,1,0,0.1569745186030027,low
t_00003772,u_00036,2026-03-22 09:08:57,66.33,travel,m_00300,New York,US,d_00076,4,0.39426487970515434,1,1,1,1,0.08733253857978285,low
t_00001026,u_00097,2026-03-22 09:09:57,34.77,pharmacy,m_00109,Lagos,NG,d_00072,4,0.28996299442393175,1,1,1,0,0.09748523745193372,low
t_00000124,u_00050,2026-03-22 09:11:57,13.07,restaurant,m_00148,Bristol,GB,d_00034,6,0.8816573353457834,1,1,1,1,0.1895689070856319,low
t_00001118,u_00130,2026-03-22 09:14:57,109.79,travel,m_00344,Sao Paulo,BR,d_00014,3,1.836776799523973,1,1,1,1,0.3159303278568183,medium
t_00000140,u_00068,2026-03-22 09:18:57,38.14,pharmacy,m_00112,New York,US,d_00076,3,0.16228081024166302,1,1,1,1,0.13494909371674546,low
t_00003048,u_00092,2026-03-22 09:20:57,23.37,ecommerce,m_00275,Mumbai,IN,d_00155,1,0.5685191242746875,1,0,1,0,0.1892501276132026,low
t_00004663,u_00085,2026-03-22 09:25:57,70.84,electronics,m_00326,Berlin,DE,d_00036,6,0.6058789305277842,1,0,1,0,0.18242290334615063,low
t_00000215,u_00181,2026-03-22 09:26:57,20.1,ecommerce,m_00164,Sao Paulo,BR,d_00024,7,0.5893975042403821,1,0,1,0,0.2863664591777959,low
t_00000098,u_00156,2026-03-22 09:30:57,14.3,ecommerce,m_00164,Hamburg,DE,d_00061,6,0.7729066893215206,1,0,1,0,0.1994656908437178,low
t_00004295,u_00156,2026-03-22 09:32:57,55.14,restaurant,m_00316,Austin,US,d_00034,7,0.2120534227587009,1,1,0,1,0.827780718312449,high
t_00003919,u_00017,2026-03-22 09:35:57,29.14,fuel,m_00180,Manchester,GB,d_00126,2,0.49963066944555495,1,1,1,1,0.09783941336232127,low
t_00000115,u_00078,2026-03-22 09:35:57,125.58,electronics,m_00023,Hamburg,DE,d_00033,7,2.12631441684256,1,0,1,1,0.5253803784994066,medium
t_00004770,u_00199,2026-03-22 09:45:57,28.98,ecommerce,m_00356,Lagos,NG,d_00023,4,0.43779374192117776,1,1,1,0,0.08248670632515609,low
t_00001686,u_00173,2026-03-22 09:46:57,13.36,ecommerce,m_00206,Bristol,GB,d_00147,4,0.8542595270190446,1,1,1,0,0.08989566249606251,low
t_00002943,u_00123,2026-03-22 09:47:57,9.15,grocery,m_00150,Munich,DE,d_00009,6,1.24095109779451,1,1,1,0,0.3847371210030358,medium
t_00000463,u_00169,2026-03-22 09:47:57,48.1,fuel,m_00364,Rio,BR,d_00006,6,0.4305783256147786,1,0,1,1,0.19435551552755403,low
t_00003185,u_00138,2026-03-22 09:49:57,16.43,pharmacy,m_00101,Austin,US,d_00183,4,0.7702025723451484,1,1,1,1,0.06913167825599376,low
t_00004692,u_00091,2026-03-22 09:51:57,19.25,grocery,m_00263,Abuja,NG,d_00019,2,0.8260894537222443,1,1,1,0,0.0234397601966978,low
t_00002133,u_00034,2026-03-22 09:54:57,16.38,restaurant,m_00033,New York,US,d_00026,1,0.7691530973937586,1,1,1,0,0.0661235406257088,low
