subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m,spend_to_income_ratio,employment_stability,credit_to_employment_ratio,has_late_payments,risk_score,risk_band
s_002898,0,11468.82,4.04,16,4410.83,3,0.38455965307214934,8.120299501865679,0.32336297493936944,1,0.6558782237484797,medium
s_002899,0,47652.32,2.88,30,27432.69,0,0.5756721672278028,4.887522071561416,0.8436445444319459,0,0.2772680222845701,low
s_002900,0,23014.73,0.0,22,12448.03,2,0.5408488021018669,0.0,2.0,1,0.6540612462691144,medium
s_002901,1,25726.9,2.31,9,26807.05,0,1.0419447370364467,3.510896039474823,0.31337047353760444,0,0.5238518767404232,medium
s_002902,0,37405.58,5.28,27,22055.88,0,0.5896256754827627,12.132516309488317,0.4195152268489745,0,0.29745104040783565,low
s_002903,0,31856.61,1.68,0,16972.71,1,0.5327678378886551,2.177528874665041,0.0,1,0.5035427325637862,medium
s_002904,0,36624.92,2.73,0,24306.03,1,0.6636292003040469,4.510700278227318,0.0,1,0.4928681488375932,medium
s_002905,0,36311.92,4.14,29,14485.04,0,0.3988949387711041,8.423653839041583,0.5722178374112077,0,0.25500103568916543,low
s_002906,0,39800.3,2.64,16,38542.47,0,0.9683721385984879,4.2894922776477875,0.48959608323133413,0,0.4470362587679377,medium
s_002907,0,18372.13,0.0,57,9077.06,2,0.49403993766984716,0.0,2.0,1,0.5921544532761615,medium
s_002908,0,53146.67,2.62,18,6903.62,0,0.1298950640733639,4.240840482734526,0.5548705302096177,0,0.1814030225160807,low
s_002909,0,13530.06,1.51,0,9595.04,2,0.7091122203286365,1.8555190648441207,0.0,1,0.7079438368718672,high
s_002910,0,19595.7,6.67,22,15713.33,1,0.8018355131221072,17.226170874573373,0.2714708785784798,1,0.5082526205401167,medium
s_002911,0,24920.79,3.41,9,23025.97,0,0.9239292201723873,6.296969191603211,0.2146946564885496,0,0.47033492901779517,medium
s_002912,1,45792.29,0.0,4,44158.85,1,0.964308308051245,0.0,2.0,1,0.642784059110072,medium
s_002913,0,24525.17,2.59,13,22896.18,0,0.933540785210247,4.16821052731265,0.40523690773067333,0,0.4806081947574136,medium
s_002914,0,33493.15,0.13,22,29771.7,1,0.8888626819907357,0.04687216658103186,2.0,1,0.6047207004996796,medium
s_002915,1,32732.34,0.0,31,9159.42,1,0.27981929127916677,0.0,2.0,1,0.42685207687090987,medium
s_002916,1,45713.93,0.95,13,42257.71,0,0.9243743783486051,0.9259454627568515,1.0483870967741937,0,0.4794494024905727,medium
s_002917,0,11612.01,2.02,44,5998.15,0,0.5165026121565381,2.8709594215174827,1.7432646592709984,0,0.3554063790792346,medium
s_002918,0,45820.42,4.86,33,44835.0,0,0.9784725135100572,10.714068134933623,0.5563047875927174,0,0.3723412649604979,medium
s_002919,0,39121.13,6.5,21,23035.87,0,0.588819422664359,16.57181341917655,0.26582278481012656,0,0.30923320129712323,medium
s_002920,0,27543.98,2.81,24,12823.99,0,0.4655654133711478,4.710418346601499,0.6912442396313364,0,0.32290478568322256,medium
s_002921,0,38516.1,1.25,3,39926.37,3,1.0365881647372208,1.3975424859373686,0.1875,1,0.8047364038121744,high
s_002922,0,43494.6,4.39,18,35780.74,2,0.8226289555725177,9.198071482653306,0.33532041728763046,1,0.5595614857526281,medium
s_002923,0,32271.44,0.0,33,26492.55,1,0.8209032226878414,0.0,2.0,1,0.5772837291535298,medium
s_002924,0,13620.28,1.24,56,8724.92,0,0.6405359848707316,1.3808055619818453,2.0,0,0.3772930700174222,medium
s_002925,0,22973.99,5.29,42,10253.06,0,0.4462704880393854,12.167,0.6513647642679901,0,0.27897991098037506,low
s_002926,0,32536.36,3.93,51,15765.41,2,0.48453254965983716,7.790921447428411,1.058970099667774,1,0.42019534184579016,medium
s_002927,0,21157.94,2.05,19,17436.69,1,0.8240814520954263,2.935153317971652,0.7421875000000001,1,0.5511443602439875,medium
s_002928,0,25697.74,5.31,38,26290.87,3,1.023041207467759,12.23606517635469,0.5871446229913474,1,0.7056902231013569,high
s_002929,0,12150.78,2.22,63,9738.75,0,0.8014257993479145,3.307725502516798,2.0,0,0.36784698055725695,medium
s_002930,1,13068.76,0.02,12,8659.07,2,0.662527085424675,0.00282842712474619,2.0,1,0.7232779123762073,high
s_002931,1,55868.99,3.07,35,58875.68,0,1.0537979333806933,5.379074548656115,0.9249471458773785,0,0.3877543280706415,medium
s_002932,0,40084.15,0.96,18,17256.87,2,0.43050531181746854,0.9406040612287403,1.4376996805111821,1,0.5226794721378826,medium
s_002933,0,32186.95,7.61,8,21459.55,0,0.666695145232921,20.993119849131524,0.08665511265164644,0,0.3898038387069482,medium
s_002934,0,27153.39,3.21,0,15114.09,0,0.5565983990065695,5.7511877903612225,0.0,0,0.39305066301702113,medium
s_002935,0,33727.08,1.9,25,18434.18,0,0.5465529019143692,2.618969262897142,1.050420168067227,0,0.340224534201637,medium
s_002936,0,38621.14,6.21,21,34517.55,2,0.8937244285272645,15.475240256616374,0.2780720338983051,1,0.58761613224991,medium
s_002937,0,46812.09,3.11,12,42083.23,1,0.8989628755546794,5.484544739538552,0.31315240083507306,1,0.5001200050939018,medium
s_002938,0,21220.65,5.55,21,19310.74,1,0.9099546924956353,13.074933078222617,0.31065088757396453,1,0.5255720385677243,medium
s_002939,0,31487.01,0.0,9,0.0,0,0.0,0.0,2.0,0,0.3148173268725496,medium
s_002940,0,41897.11,1.18,52,25804.92,1,0.6158969939216828,1.2818080979616253,2.0,1,0.38155451711125915,medium
s_002941,0,16220.27,0.0,55,8596.36,0,0.5299437097095357,0.0,2.0,0,0.41630785398803255,medium
s_002942,0,21929.25,4.12,11,14914.24,0,0.6800761505226799,8.36268664963599,0.21808088818398097,0,0.4027536537427011,medium
s_002943,1,3219.18,0.0,40,2981.04,3,0.925737070598538,0.0,2.0,1,0.8175091477147756,high
s_002944,0,33024.67,4.85,51,24750.76,0,0.7494400567800744,10.68101703958944,0.8614864864864865,0,0.3024580314264035,medium
s_002945,0,51364.29,2.74,30,40168.93,0,0.7820247875559546,4.535507027885637,0.8854781582054309,0,0.3280201933499157,medium
s_002946,0,37326.25,3.11,42,31342.97,0,0.8396806622507685,5.484544739538552,1.0960334029227556,0,0.34624915251575855,medium
s_002947,0,32054.07,0.59,40,18479.25,0,0.5764844687595442,0.45318759912424783,2.0,0,0.3666668334009659,medium
s_002948,0,40951.75,2.45,20,14961.26,3,0.3653298008070276,3.8348565814121396,0.6578947368421052,1,0.5563444853019143,medium
s_002949,0,20382.89,5.09,56,12073.98,4,0.5923295308206628,11.48356342778669,0.9020618556701031,1,0.6792752400403711,medium
s_002950,0,22118.86,0.0,7,14093.18,0,0.6371279022561626,0.0,2.0,0,0.5191215300349573,medium
s_002951,0,23159.8,0.0,34,9649.91,1,0.4166483886566958,0.0,2.0,1,0.49611965323512563,medium
s_002952,0,36916.49,1.61,44,23823.1,2,0.6453066012884408,2.042860984012373,2.0,1,0.5085045118986661,medium
s_002953,1,35893.64,2.99,49,33061.77,0,0.9210781888326501,5.170193323271385,1.3286334056399132,0,0.35767103357250335,medium
s_002954,0,17083.67,0.0,49,7645.86,0,0.44752752028572984,0.0,2.0,0,0.40598571044414367,medium
s_002955,0,44224.51,3.3,17,41078.95,0,0.9288519227929761,5.994747701113033,0.41871921182266014,0,0.4098060179569616,medium
s_002956,0,45026.55,0.87,3,11858.97,0,0.26337142482768877,0.8114819776187269,0.26223776223776224,0,0.31449662370614256,medium
s_002957,0,12881.2,4.49,20,6253.85,0,0.48546443930384564,9.514139425087274,0.36443148688046645,0,0.3648033054846946,medium
s_002958,0,17165.16,4.21,2,16765.0,0,0.976630766577965,8.638197786575624,0.03881987577639752,0,0.5073953111780222,medium
s_002959,0,48408.39,4.22,0,20374.93,0,0.4208879723541239,8.668993482521484,0.0,0,0.27590614321286416,low
s_002960,0,34870.29,0.0,15,30396.99,2,0.8716910099970492,0.0,2.0,1,0.7138604960251328,high
s_002961,0,23577.21,3.4,42,18093.72,0,0.7673915874020972,6.269290230959163,1.0047846889952154,0,0.358224247069686,medium
s_002962,0,24118.06,4.18,36,19940.81,0,0.8267656368034244,8.546030189509043,0.7036747458952307,0,0.37685055491703406,medium
s_002963,0,30166.57,3.1,30,21125.98,1,0.7002877593389193,5.458113227114293,0.7853403141361256,1,0.44231480433646886,medium
s_002964,0,24369.76,0.2,52,15339.25,1,0.6294120495216399,0.0894427190999916,2.0,1,0.49541027386242753,medium
s_002965,0,41535.71,4.81,18,26007.57,1,0.6261345686743124,10.549153567940888,0.30653950953678477,1,0.3969361321118665,medium
s_002966,0,39998.28,2.68,40,14346.12,0,0.3586594558702057,4.387349085723634,1.2062726176115801,0,0.23067860001072824,low
s_002967,0,16361.21,3.58,7,14316.2,2,0.8749551558133041,6.773677878375971,0.1592356687898089,1,0.6717936702820544,medium
s_002968,0,34335.38,1.65,46,41543.4,3,1.2098945782869366,2.119463375479746,2.0,1,0.7548901370042205,high
s_002969,0,17721.13,2.85,19,16279.82,0,0.9186153131705951,4.811353759598228,0.5397727272727272,0,0.472261948411577,medium
s_002970,0,25840.37,2.01,25,21255.9,0,0.822553138630034,2.8496668226303226,0.9952229299363058,0,0.43247785827257396,medium
s_002971,1,26142.05,4.22,35,24174.23,3,0.9246905009170697,8.668993482521484,0.6777691711851278,1,0.6911848400453221,medium
s_002972,0,32563.69,9.25,25,29416.57,0,0.9033271927354445,28.132776702629265,0.22321428571428573,0,0.4546017710543302,medium
s_002973,1,36339.55,0.0,22,35411.35,4,0.9744307667330295,0.0,2.0,1,0.8599940250147844,high
s_002974,0,36776.92,1.6,12,25328.6,0,0.688690388145931,2.023857702507763,0.5940594059405939,0,0.4115232648043717,medium
s_002975,0,18552.7,4.0,4,11284.7,0,0.6082183068606262,8.0,0.08163265306122448,0,0.4128497833633074,medium
s_002976,0,16966.51,2.11,51,12338.21,0,0.727166802907439,3.0649520387764633,1.9376899696048633,0,0.36580937174329947,medium
s_002977,0,12120.27,3.64,0,6142.39,0,0.5067447552937935,6.944677386315365,0.0,0,0.424971810390341,medium
s_002978,0,27477.74,7.32,42,28529.0,0,1.0382208208964456,19.804624914398154,0.4727600180099054,0,0.42419794871879024,medium
s_002979,1,40009.45,6.67,20,27274.21,1,0.681677161841469,17.226170874573373,0.246791707798618,1,0.4209089929585155,medium
s_002980,0,49010.3,4.92,11,39782.92,0,0.8117091364644479,10.913087922306866,0.1832111925383078,0,0.36072297841270035,medium
s_002981,0,27465.89,2.43,30,18933.18,0,0.6893092010052831,3.787995116153135,0.9946949602122015,0,0.3716081239208822,medium
s_002982,0,23157.16,0.0,27,25645.87,0,1.107422610431917,0.0,2.0,0,0.5952501657809438,medium
s_002983,0,23798.46,3.8,30,17635.32,0,0.7409966444616811,7.407563702054812,0.6437768240343349,0,0.37321916001159167,medium
s_002984,0,24610.74,6.7,0,23533.36,0,0.9561843250416264,17.34252000143001,0.0,0,0.4922842903390287,medium
s_002985,0,56360.52,5.96,21,50044.37,0,0.8879173237343494,14.550214293954573,0.2895752895752896,0,0.3481181974959956,medium
s_002986,0,10352.29,6.01,33,2985.06,0,0.2883199446745913,14.733696107901777,0.45131291028446385,0,0.3087012189185962,medium
s_002987,0,38961.37,0.0,28,25757.84,0,0.6610953081139571,0.0,2.0,0,0.4304224150593133,medium
s_002988,0,17008.89,4.92,39,15355.71,1,0.9027518696475991,10.913087922306866,0.6495669553630913,1,0.4928704437552,medium
s_002989,0,34783.11,5.65,60,18516.39,0,0.5323232360983219,13.429896686125327,0.8720930232558138,0,0.23425150582930693,low
s_002990,0,16183.95,0.51,20,9118.27,1,0.5633795594054971,0.36421284985568536,2.0,1,0.5506179004647959,medium
s_002991,1,19506.45,1.56,20,8157.96,0,0.4181971503194933,1.9484393755003004,1.0141987829614605,0,0.37799589734443206,medium
s_002992,0,26479.83,3.85,10,15656.92,2,0.5912548813613471,7.554245495084205,0.211864406779661,1,0.5667229742139853,medium
s_002993,0,34281.85,3.57,16,14622.39,0,0.4265220073593648,6.7453163750857525,0.3649635036496351,0,0.2971843303553669,low
s_002994,1,30624.95,3.28,20,22339.81,0,0.7294405561296874,5.940332650618145,0.49554013875123887,0,0.3806099793568671,medium
s_002995,0,32273.52,7.15,31,27506.94,0,0.85228037473524,19.118730998682942,0.3571428571428571,0,0.38473400308659245,medium
s_002996,0,31522.3,4.8,36,13976.91,2,0.4433834655635673,10.516273104099188,0.6143344709897611,1,0.44185015853889814,medium
s_002997,0,25053.5,0.0,11,17381.13,2,0.6937328623600552,0.0,2.0,1,0.7023138616737303,high
s_002998,0,21504.72,2.59,0,12734.53,1,0.5921461825040036,4.16821052731265,0.0,1,0.5256409809228795,medium
s_002999,0,24238.57,4.82,24,10355.54,0,0.427216324381992,10.582068228848273,0.4078857919782461,0,0.305024606783513,medium
s_003000,0,29170.23,0.0,0,11196.32,0,0.3838137781643078,0.0,0.0,0,0.4719200199369363,medium
s_003001,0,13701.84,4.94,42,5511.88,0,0.4022436224899364,10.979698720821078,0.696748506967485,0,0.2992470226653649,low
s_003002,0,18952.69,8.37,22,14673.45,2,0.7741737888506144,24.215207060853306,0.21687697160883282,1,0.6347636001801962,medium
s_003003,0,25432.5,5.95,22,18336.25,1,0.7209487486975839,14.513609992004058,0.30386740331491713,1,0.46502619752361624,medium
s_003004,0,3000.0,4.78,19,1613.93,1,0.537797400866378,10.450614910138064,0.3255654557916381,1,0.5004001126939961,medium
s_003005,0,41493.62,7.06,30,25004.89,0,0.602605590797072,18.758886320888028,0.34997666822211854,0,0.2949755049926014,low
s_003006,1,13951.25,0.02,14,14262.09,2,1.0222071708864162,0.00282842712474619,2.0,1,0.7799459378381709,high
s_003007,0,41851.26,8.19,26,30840.32,1,0.7368854155068328,23.43828617881435,0.2618855761482675,1,0.4435555423111919,medium
s_003008,0,34815.18,7.91,10,25590.26,4,0.7350105611816115,22.24665527669272,0.1042535446205171,1,0.776643265432346,high
s_003009,0,43935.56,7.52,0,25040.61,2,0.5699265031217738,20.62180903800634,0.0,1,0.5345867272231707,medium
s_003010,0,24292.44,2.53,22,7116.16,1,0.2929251682758802,4.024211351308477,0.701530612244898,1,0.3866324358554155,medium
s_003011,0,38352.35,4.31,52,24358.93,0,0.6351187054064378,8.947792521063503,0.9863429438543247,0,0.2617385943635646,low
s_003012,0,55385.21,0.73,35,47924.72,0,0.8652825315182245,0.6237122734081798,2.0,0,0.39000027942169624,medium
s_003013,0,34443.86,0.0,21,33421.37,0,0.97028613267698,0.0,2.0,0,0.5479081033574419,medium
s_003014,1,19858.94,1.05,31,9037.35,0,0.4550542448768728,1.0759298304257578,2.0,0,0.37125506064053243,medium
s_003015,0,19808.04,4.42,32,6928.86,2,0.349782725462718,9.292517850399857,0.5921539600296077,1,0.4733194397786441,medium
s_003016,1,24460.39,4.32,5,9893.14,1,0.4044389954945324,8.97895138643706,0.09462528387585162,1,0.4260647345682066,medium
s_003017,0,40932.88,2.41,0,24342.52,3,0.5946790287165546,3.741326101798666,0.0,1,0.6720068237802587,medium
s_003018,0,30318.15,0.0,20,15717.83,1,0.5184126204065747,0.0,2.0,1,0.5252048623891369,medium
s_003019,0,14284.44,1.55,27,8368.63,1,0.5858153476546749,1.9297344376882537,1.3775510204081631,1,0.5067030514543742,medium
s_003020,0,68540.42,2.82,24,54862.5,1,0.8004284124840133,4.735585285896559,0.6888633754305397,1,0.3870234519392936,medium
s_003021,1,32269.21,2.4,0,20391.53,4,0.6318995135141667,3.71806401235912,0.0,1,0.7860811037994243,high
s_003022,1,16917.69,3.27,52,4761.76,1,0.28144968670742243,5.913187211648216,1.2922465208747513,1,0.33285405716415745,medium
s_003023,0,11487.25,6.74,44,5018.52,1,0.43683937936587386,17.498057720787184,0.537371763556424,1,0.402203526728338,medium
s_003024,0,31297.85,2.82,5,26998.81,0,0.8626134826039935,4.735585285896559,0.14351320321469577,0,0.45935274172603335,medium
s_003025,0,19684.83,2.45,35,18191.16,2,0.9240738134993545,3.8348565814121396,1.151315789473684,1,0.6322298334860582,medium
s_003026,0,23767.16,2.06,0,22759.57,0,0.9575654993907816,2.956656219447909,0.0,0,0.5367697384377739,medium
s_003027,0,11618.8,8.01,0,4150.57,0,0.3571980584863767,22.66985666033202,0.0,0,0.40871210644497696,medium
s_003028,0,25061.01,2.97,48,20158.7,0,0.8043528831087372,5.118405318065384,1.3100436681222707,0,0.3556450834488599,medium
s_003029,0,30569.62,4.65,22,22709.88,1,0.7428661898253945,10.02719427357424,0.3873239436619718,1,0.4550880785446715,medium
s_003030,1,20376.88,5.06,67,18028.04,0,0.8846867289433444,11.382188541752415,1.085547634478289,0,0.33157184496502723,medium
s_003031,0,17817.77,0.0,48,3673.86,0,0.20617921439021886,0.0,2.0,0,0.3504540485449667,medium
s_003032,0,52152.3,5.38,19,21142.51,0,0.40539160513332806,12.478816931103685,0.28981086028065894,0,0.22515460502473153,low
s_003033,0,33290.14,0.0,49,16280.61,0,0.48903732344401546,0.0,2.0,0,0.3597507288682556,medium
s_003034,0,28564.19,1.55,37,28199.82,1,0.9872092571412968,1.9297344376882537,1.887755102040816,1,0.5402980854350681,medium
s_003035,0,18850.86,6.29,0,12661.25,1,0.6716180790648774,15.775239744612442,0.0,1,0.5236581847982519,medium
s_003036,0,3000.0,1.45,16,1137.62,0,0.3790803065644785,1.7460312139248828,0.8695652173913044,0,0.44614866562393035,medium
s_003037,0,43767.06,2.97,38,33232.26,0,0.7592810830546294,5.118405318065384,1.037117903930131,0,0.31928125554303277,medium
s_003038,0,44127.42,3.44,23,15808.08,3,0.35822900525330387,6.3802495249010445,0.5439924314096499,1,0.5151110744967689,medium
s_003039,0,8137.84,5.55,56,6816.99,0,0.8375874203203405,13.074933078222617,0.8284023668639054,0,0.3739428068164445,medium
s_003040,1,24593.37,5.18,34,6286.82,1,0.2556202903347392,11.789479717103719,0.5383153894870172,1,0.3241930409358936,medium
s_003041,0,17215.34,2.1,0,12411.32,0,0.720903513754956,3.043189116699782,0.0,0,0.49357112323988184,medium
s_003042,0,39286.54,4.99,22,29387.75,4,0.7480170557891891,11.14681564394065,0.36136662286465177,1,0.7305293485101138,high
s_003043,0,30948.02,8.01,35,19717.8,0,0.6371057952723543,22.66985666033202,0.3603789126853377,0,0.3380905652058517,medium
s_003044,0,44357.93,4.61,16,21219.44,2,0.4783577962768714,9.898089765202174,0.28409090909090906,1,0.45108295928851555,medium
s_003045,0,3696.35,2.63,9,2952.72,1,0.7986044058582498,4.2651432566796625,0.2764127764127764,1,0.6015519629202505,medium
s_003046,0,14253.89,0.0,57,13698.79,1,0.9609888255889735,0.0,2.0,1,0.6081356891511371,medium
s_003047,0,26796.96,0.66,18,11304.26,0,0.4218328559338099,0.5361865347059734,2.0,0,0.3824120069141891,medium
s_003048,0,35567.62,2.17,0,25391.08,0,0.7138618253955312,3.1966096101964028,0.0,0,0.4353118734434729,medium
s_003049,0,36746.49,0.72,47,20076.93,1,0.5463483356278211,0.610940258945177,2.0,1,0.4097336954560791,medium
s_003050,0,16195.73,3.33,0,14015.78,1,0.8653462766867139,6.076679767767922,0.0,1,0.5906955587652493,medium
s_003051,0,43981.95,1.96,37,29889.56,0,0.6795715157805469,2.7439999999999998,1.5089722675367048,0,0.31670129969689637,medium
s_003052,0,35207.54,6.58,19,28373.97,2,0.8058831749342631,16.87869402530895,0.23761880940470234,1,0.5783122773880894,medium
s_003053,0,13243.54,0.0,30,3185.61,0,0.24052250965303437,0.0,2.0,0,0.41134345177240583,medium
s_003054,0,34279.19,2.27,6,16222.49,2,0.4732322078728268,3.420099852343496,0.21246458923512745,1,0.5484447632749013,medium
s_003055,1,3000.0,0.7,0,2277.75,0,0.7589970009996668,0.5856620185738528,0.0,0,0.6019065930480183,medium
s_003056,0,22362.99,0.92,19,8070.69,1,0.36087880561563473,0.8824330002895404,1.5780730897009965,1,0.46391252020596013,medium
s_003057,0,21673.41,3.2,40,10758.68,0,0.49637706401235376,5.7243340223994625,1.015228426395939,0,0.3088314157619032,medium
s_003058,0,23973.73,1.66,20,15339.95,3,0.639838279722024,2.1387603886363706,0.9560229445506693,1,0.7045847917854706,high
s_003059,0,38922.69,0.49,6,19704.36,0,0.5062305243927284,0.34299999999999997,0.872093023255814,0,0.4118673357531074,medium
s_003060,0,27835.04,1.26,26,26468.47,0,0.9508705261236872,1.4143464922005498,1.6129032258064515,0,0.4792259426354284,medium
s_003061,0,40021.17,1.16,22,31388.17,0,0.7842695685916081,1.2493582352552048,1.4745308310991958,0,0.415829228586897,medium
s_003062,0,21584.72,5.72,4,19996.71,0,0.926386055225399,13.680250290107999,0.05743825387708214,0,0.47590197632079884,medium
s_003063,0,20151.05,2.03,39,6441.67,0,0.319653335516734,2.892304790301326,1.5378548895899053,0,0.29716716354097134,low
s_003064,0,29025.11,2.67,0,19182.56,2,0.6608725730040987,4.362815948444307,0.0,1,0.6212744536110025,medium
s_003065,1,27705.95,8.53,11,18506.17,1,0.6679251956639037,24.912857664266454,0.10642414860681117,1,0.5060728245012972,medium
s_003066,0,47430.42,0.0,11,49476.11,0,1.0431083446373732,0.0,2.0,0,0.5628487336590597,medium
s_003067,0,30650.47,4.73,30,14579.31,0,0.47564798686653526,10.287070379850622,0.5193905817174514,0,0.2847564464870913,low
s_003068,0,26833.95,1.99,39,22613.45,1,0.842686496527849,2.807240459953511,1.567524115755627,1,0.49004757625416795,medium
s_003069,0,39201.97,6.35,15,23695.61,0,0.6044340518078094,16.00149602380977,0.19430051813471505,0,0.3234506031450911,medium
s_003070,0,35566.6,2.73,4,20843.85,0,0.5860347619743812,4.510700278227318,0.11848341232227488,0,0.3745145452477228,medium
s_003071,1,14156.33,1.27,23,10926.72,2,0.7718065482686354,1.43121731403725,1.4162561576354677,1,0.6689363699654639,medium
s_003072,0,31565.94,4.65,47,32518.76,0,1.030152431626252,10.02719427357424,0.8274647887323943,0,0.3860637071061362,medium
s_003073,0,31103.98,6.02,35,22927.1,3,0.7370877589376363,14.770484352247896,0.47788093937738946,1,0.6335055338972714,medium
s_003074,0,17162.61,4.86,18,11076.14,0,0.6453269446229551,10.714068134933623,0.3034389750505731,0,0.38893633755455637,medium
s_003075,0,24669.77,2.73,44,9611.81,0,0.38960316196049005,4.510700278227318,1.3033175355450237,0,0.27503318851026126,low
s_003076,0,28053.11,2.78,27,28201.83,0,1.0052655386323075,4.635186296148192,0.7857974388824215,0,0.45298042271229005,medium
s_003077,1,45959.95,6.1,13,36520.47,2,0.7945978053108128,15.065888622978731,0.17520215633423183,1,0.5552230090733555,medium
s_003078,0,13675.99,1.58,10,15349.71,0,1.1223017637652728,1.9860292042162926,0.501002004008016,0,0.5861778861662524,medium
s_003079,1,31941.26,0.86,0,5253.06,1,0.16445486324386568,0.7975311906126306,0.0,1,0.4360673820028922,medium
s_003080,0,12192.16,3.88,0,9193.41,0,0.753980920450482,7.642713654193777,0.0,0,0.4765655258131901,medium
s_003081,1,21023.59,3.01,18,24162.6,0,1.1492542779668948,5.222154823442138,0.4849137931034483,0,0.5215579018510338,medium
s_003082,0,48715.0,1.02,51,47605.73,4,0.9772093357418508,1.030149503712932,2.0,1,0.7725142746410933,high
s_003083,0,40299.21,0.0,36,16166.6,0,0.40115423716154336,0.0,2.0,0,0.3359816444533758,medium
s_003084,0,43253.93,6.39,18,14595.98,1,0.3374408420034433,16.152929115179077,0.23171987641606592,1,0.3127261560617288,medium
s_003085,1,25337.92,2.42,14,27132.25,2,1.0707737346343096,3.764636503037179,0.4660452729693742,1,0.7023736721208136,high
s_003086,0,15600.76,1.06,25,17244.35,1,1.1052823527602014,1.0913367949446222,1.8221574344023324,1,0.6395668375385435,medium
s_003087,0,12553.35,2.01,21,11758.81,0,0.9366323226610695,2.8496668226303226,0.8359872611464969,0,0.5038437868937328,medium
s_003088,0,39856.01,2.65,38,27354.39,0,0.6863131479255468,4.313887457966422,1.1585365853658538,0,0.31457550832269127,medium
s_003089,0,30791.66,2.5,10,20145.27,0,0.6542231168077068,3.952847075210474,0.3225806451612903,0,0.3989840848024867,medium
s_003090,0,22124.21,0.63,31,16044.16,0,0.7251528912041965,0.5000469977912076,2.0,0,0.4508176870000918,medium
s_003091,0,39593.61,1.14,20,36540.27,0,0.9228597023685798,1.2171869207315693,1.3623978201634879,0,0.4652889183642814,medium
s_003092,0,41005.24,1.21,6,23143.64,4,0.5643931265095263,1.331,0.3865979381443299,1,0.769853106074103,high
s_003093,0,37225.31,0.0,39,22534.49,2,0.6053377302235973,0.0,2.0,1,0.5934679823382963,medium
s_003094,1,20662.57,0.0,0,15080.39,5,0.7298056434585117,0.0,0.0,1,0.9195711832879851,high
s_003095,1,18535.36,0.5,53,16197.69,1,0.8738333739741783,0.3535533905932738,2.0,1,0.5521621679432989,medium
s_003096,0,11538.2,4.24,38,7901.64,2,0.6847649750415973,8.730694359556978,0.7324595219737856,1,0.5684266758912836,medium
s_003097,0,8599.52,1.77,11,7380.11,2,0.858100440438485,2.3548318411300624,0.49460431654676257,1,0.7135617903456771,high
s_003098,0,43636.87,0.0,58,35374.31,0,0.8106332870967349,0.0,2.0,0,0.40329164516310173,medium
s_003099,0,3000.0,0.0,15,2326.15,0,0.7751249583472176,0.0,2.0,0,0.5906126479735793,medium
s_003100,0,20487.78,0.53,26,18159.01,0,0.8862904477474989,0.3858458241318675,2.0,0,0.5116630657165553,medium
s_003101,0,27105.22,2.66,26,23263.49,0,0.8582343831046897,4.338328710459824,0.7897934386391251,0,0.42093189995595903,medium
s_003102,1,35881.24,3.54,0,26897.96,6,0.7496176381407627,6.66047025366828,0.0,1,0.8950493985531942,high
s_003103,0,12783.69,2.01,36,9190.14,1,0.7188394869175552,2.8496668226303226,1.4331210191082804,1,0.5059698735180359,medium
s_003104,0,30981.65,6.61,35,22729.82,0,0.7336305964789971,16.99425729474519,0.43575697211155373,0,0.3425283271501319,medium
s_003105,0,42096.11,0.66,23,41629.44,0,0.9888906863202724,0.5361865347059734,2.0,0,0.48872847462792646,medium
s_003106,1,38005.87,0.0,29,17056.43,1,0.44877228774692574,0.0,2.0,1,0.45888294123431844,medium
s_003107,1,16461.49,3.7,14,11264.81,1,0.6842713344093146,7.117092102818398,0.3083700440528634,1,0.5088195521996551,medium
s_003108,0,29456.51,2.0,35,22738.53,1,0.7719094383741192,2.8284271247461903,1.4,1,0.4740538136674079,medium
s_003109,0,41655.88,1.96,40,28347.44,0,0.6804983954631264,2.7439999999999998,1.6313213703099512,0,0.31626709231166134,medium
s_003110,0,47818.82,0.44,22,13428.5,0,0.280814524186833,0.2918629815512752,2.0,0,0.2753741582520816,low
s_003111,0,26661.03,1.16,23,22293.58,0,0.836154636387402,1.2493582352552048,1.541554959785523,0,0.46299443697603115,medium
s_003112,0,25369.12,0.67,32,12869.26,0,0.5072605096073649,0.5484186357154542,2.0,0,0.3815937589528155,medium
s_003113,0,29803.75,0.0,14,7812.44,0,0.2621206351336616,0.0,2.0,0,0.37899093427076347,medium
s_003114,0,21397.75,5.49,18,15595.78,3,0.7288173374613003,12.863481216218261,0.2691387559808613,1,0.6889471159313267,medium
s_003115,0,32279.94,3.37,27,20011.69,0,0.6199227779612365,6.186497635981121,0.6515444015444016,0,0.3310003095190447,medium
s_003116,0,19178.76,3.41,6,6506.84,0,0.33925554855743767,6.296969191603211,0.1431297709923664,0,0.3518983332385885,medium
s_003117,0,33473.7,1.84,28,27117.35,0,0.8100849298126646,2.4958974337900988,1.2131715771230502,0,0.40576707808890916,medium
s_003118,0,22407.37,3.17,36,20475.55,0,0.9137456227293641,5.644024539280459,0.9221311475409836,0,0.4134886693015773,medium
s_003119,0,13535.27,3.46,62,6466.21,1,0.47769511098700007,6.4359720322574425,1.4581373471307622,1,0.3629484246729567,medium
