txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id
t_00002518,u_00111,2026-03-26 22:32:57,21.79,fuel,m_00251,Abuja,NG,d_00133
t_00002519,u_00181,2026-03-26 09:59:57,19.75,ecommerce,m_00378,Abuja,NG,d_00115
t_00002520,u_00124,2026-03-24 11:53:57,113.21,electronics,m_00300,Munich,DE,d_00068
t_00002521,u_00153,2026-03-21 18:51:57,17.29,fuel,m_00038,Sao Paulo,BR,d_00109
t_00002522,u_00061,2026-03-27 02:47:57,10.84,fuel,m_00090,Kano,NG,d_00040
t_00002523,u_00024,2026-03-21 07:14:57,6.4,ecommerce,m_00063,Austin,US,d_00227
t_00002524,u_00093,2026-03-25 07:14:57,65.01,electronics,m_00095,Munich,DE,d_00060
t_00002525,u_00187,2026-03-24 06:21:57,15.63,ecommerce,m_00008,Berlin,DE,d_00186
t_00002526,u_00065,2026-03-23 00:55:57,40.35,restaurant,m_00288,Austin,US,d_00224
t_00002527,u_00179,2026-03-23 12:58:57,37.33,grocery,m_00126,Hamburg,DE,d_00212
t_00002528,u_00073,2026-03-23 08:34:57,23.62,pharmacy,m_00205,Delhi,IN,d_00037
t_00002529,u_00186,2026-03-24 09:26:57,13.86,fuel,m_00225,Sao Paulo,BR,d_00065
t_00002530,u_00068,2026-03-21 01:30:57,39.57,grocery,m_00120,Munich,DE,d_00218
t_00002531,u_00082,2026-03-26 00:11:57,12.77,restaurant,m_00188,Rio,BR,d_00061
t_00002532,u_00158,2026-03-23 22:11:57,28.7,grocery,m_00259,Berlin,DE,d_00132
t_00002533,u_00089,2026-03-25 16:47:57,44.85,travel,m_00290,Sao Paulo,BR,d_00203
t_00002534,u_00148,2026-03-27 02:33:57,45.91,travel,m_00105,Bengaluru,IN,d_00209
t_00002535,u_00111,2026-03-21 03:19:57,31.46,grocery,m_00067,Lagos,NG,d_00202
t_00002536,u_00023,2026-03-22 11:29:57,35.58,travel,m_00132,Rio,BR,d_00224
t_00002537,u_00199,2026-03-22 05:37:57,24.36,pharmacy,m_00271,Seattle,US,d_00128
t_00002538,u_00070,2026-03-26 19:37:57,26.02,fuel,m_00345,Austin,US,d_00015
t_00002539,u_00060,2026-03-21 03:33:57,19.12,fuel,m_00187,Mumbai,IN,d_00110
t_00002540,u_00178,2026-03-20 14:20:57,27.15,restaurant,m_00034,Mumbai,IN,d_00195
t_00002541,u_00137,2026-03-26 05:01:57,62.07,restaurant,m_00129,Curitiba,BR,d_00080
t_00002542,u_00186,2026-03-24 23:16:57,37.61,ecommerce,m_00110,Bengaluru,IN,d_00052
t_00002543,u_00056,2026-03-25 08:33:57,120.22,pharmacy,m_00067,Bristol,GB,d_00086
t_00002544,u_00042,2026-03-27 06:17:57,21.24,restaurant,m_00020,Curitiba,BR,d_00201
t_00002545,u_00192,2026-03-21 12:03:57,67.41,electronics,m_00328,Kano,NG,d_00162
t_00002546,u_00031,2026-03-24 14:38:57,11.54,restaurant,m_00183,Rio,BR,d_00106
t_00002547,u_00146,2026-03-25 18:39:57,203.0,travel,m_00351,Kano,NG,d_00086
t_00002548,u_00153,2026-03-25 22:22:57,20.51,fuel,m_00041,London,GB,d_00152
t_00002549,u_00149,2026-03-20 19:50:57,30.29,grocery,m_00249,Mumbai,IN,d_00200
t_00002550,u_00030,2026-03-25 01:33:57,26.52,restaurant,m_00214,Bengaluru,IN,d_00072
t_00002551,u_00024,2026-03-26 19:37:57,15.91,restaurant,m_00007,Austin,US,d_00109
t_00002552,u_00096,2026-03-23 16:16:57,506.69,travel,m_00256,Delhi,IN,d_00131
t_00002553,u_00070,2026-03-20 14:39:57,87.2,travel,m_00337,Manchester,GB,d_00042
t_00002554,u_00066,2026-03-24 16:50:57,26.97,grocery,m_00157,London,GB,d_00061
t_00002555,u_00100,2026-03-25 16:07:57,38.36,restaurant,m_00244,Kano,NG,d_00132
t_00002556,u_00110,2026-03-22 10:10:57,17.22,ecommerce,m_00344,Austin,US,d_00008
t_00002557,u_00040,2026-03-25 10:37:57,41.39,ecommerce,m_00390,Manchester,GB,d_00059
t_00002558,u_00154,2026-03-21 12:55:57,34.69,restaurant,m_00181,Manchester,GB,d_00217
t_00002559,u_00110,2026-03-26 14:20:57,50.38,travel,m_00086,Rio,BR,d_00187
t_00002560,u_00160,2026-03-24 21:11:57,27.14,fuel,m_00100,Rio,BR,d_00141
t_00002561,u_00196,2026-03-21 10:28:57,50.63,fuel,m_00311,Austin,US,d_00167
t_00002562,u_00134,2026-03-22 18:32:57,34.58,grocery,m_00141,London,GB,d_00080
t_00002563,u_00062,2026-03-26 01:29:57,31.16,pharmacy,m_00133,Kano,NG,d_00076
t_00002564,u_00145,2026-03-21 07:00:57,26.73,travel,m_00076,Rio,BR,d_00135
t_00002565,u_00125,2026-03-23 08:09:57,22.76,restaurant,m_00245,Delhi,IN,d_00125
t_00002566,u_00027,2026-03-26 21:56:57,15.61,restaurant,m_00273,Sao Paulo,BR,d_00038
t_00002567,u_00163,2026-03-22 11:19:57,42.73,electronics,m_00308,Curitiba,BR,d_00019
t_00002568,u_00019,2026-03-21 18:26:57,41.11,restaurant,m_00400,Manchester,GB,d_00114
t_00002569,u_00171,2026-03-26 12:50:57,38.31,fuel,m_00170,Seattle,US,d_00138
t_00002570,u_00177,2026-03-23 10:00:57,27.59,pharmacy,m_00095,Abuja,NG,d_00070
t_00002571,u_00123,2026-03-21 21:44:57,23.67,fuel,m_00134,Curitiba,BR,d_00202
t_00002572,u_00140,2026-03-24 11:43:57,25.09,restaurant,m_00020,Delhi,IN,d_00072
t_00002573,u_00052,2026-03-22 10:54:57,78.43,electronics,m_00164,London,GB,d_00121
t_00002574,u_00047,2026-03-26 11:01:57,13.76,fuel,m_00013,London,GB,d_00162
t_00002575,u_00139,2026-03-25 05:18:57,20.55,pharmacy,m_00061,Mumbai,IN,d_00087
t_00002576,u_00040,2026-03-23 18:46:57,20.3,pharmacy,m_00361,Hamburg,DE,d_00189
t_00002577,u_00188,2026-03-27 05:48:57,15.93,restaurant,m_00067,Munich,DE,d_00006
t_00002578,u_00153,2026-03-26 19:52:57,30.01,pharmacy,m_00039,Sao Paulo,BR,d_00168
t_00002579,u_00138,2026-03-23 19:04:57,100.76,restaurant,m_00274,London,GB,d_00056
t_00002580,u_00072,2026-03-23 01:50:57,77.57,electronics,m_00297,Bristol,GB,d_00066
t_00002581,u_00163,2026-03-20 21:08:57,33.37,fuel,m_00140,Berlin,DE,d_00172
t_00002582,u_00053,2026-03-27 13:03:57,54.41,electronics,m_00147,Bristol,GB,d_00223
t_00002583,u_00173,2026-03-22 11:16:57,47.25,fuel,m_00322,Hamburg,DE,d_00215
t_00002584,u_00054,2026-03-20 15:54:57,27.05,restaurant,m_00185,Bengaluru,IN,d_00159
t_00002585,u_00186,2026-03-23 17:48:57,17.15,fuel,m_00072,Lagos,NG,d_00165
t_00002586,u_00022,2026-03-25 05:02:57,13.85,restaurant,m_00088,Delhi,IN,d_00205
t_00002587,u_00181,2026-03-24 23:43:57,19.82,fuel,m_00208,Sao Paulo,BR,d_00152
t_00002588,u_00073,2026-03-23 04:01:57,43.73,ecommerce,m_00271,Rio,BR,d_00219
t_00002589,u_00068,2026-03-26 09:21:57,7.83,grocery,m_00273,Mumbai,IN,d_00216
t_00002590,u_00004,2026-03-25 13:23:57,42.77,restaurant,m_00141,Delhi,IN,d_00162
t_00002591,u_00180,2026-03-20 17:30:57,14.81,restaurant,m_00143,Berlin,DE,d_00116
t_00002592,u_00102,2026-03-22 00:39:57,224.64,electronics,m_00024,Manchester,GB,d_00193
t_00002593,u_00173,2026-03-22 17:40:57,33.99,restaurant,m_00133,Munich,DE,d_00094
t_00002594,u_00117,2026-03-25 17:25:57,29.27,travel,m_00269,Austin,US,d_00230
t_00002595,u_00167,2026-03-21 15:24:57,21.77,pharmacy,m_00172,Bristol,GB,d_00136
t_00002596,u_00156,2026-03-24 20:38:57,9.49,restaurant,m_00265,Abuja,NG,d_00068
t_00002597,u_00015,2026-03-26 19:47:57,23.33,grocery,m_00018,Bengaluru,IN,d_00197
t_00002598,u_00091,2026-03-24 19:35:57,21.01,fuel,m_00353,Kano,NG,d_00027
t_00002599,u_00095,2026-03-23 00:35:57,50.5,restaurant,m_00329,Bristol,GB,d_00098
t_00002600,u_00117,2026-03-23 17:45:57,22.02,fuel,m_00323,Abuja,NG,d_00145
t_00002601,u_00116,2026-03-20 19:33:57,59.84,travel,m_00179,Seattle,US,d_00039
t_00002602,u_00159,2026-03-26 09:14:57,45.42,restaurant,m_00223,Berlin,DE,d_00225
t_00002603,u_00097,2026-03-22 20:15:57,64.94,travel,m_00074,Curitiba,BR,d_00091
t_00002604,u_00197,2026-03-21 08:03:57,20.34,restaurant,m_00307,Delhi,IN,d_00009
t_00002605,u_00065,2026-03-24 18:35:57,18.41,restaurant,m_00364,Mumbai,IN,d_00041
t_00002606,u_00058,2026-03-23 22:04:57,22.72,restaurant,m_00019,Seattle,US,d_00035
t_00002607,u_00125,2026-03-24 10:25:57,32.89,grocery,m_00026,Berlin,DE,d_00005
t_00002608,u_00092,2026-03-23 23:04:57,13.86,grocery,m_00256,Rio,BR,d_00029
t_00002609,u_00131,2026-03-22 23:48:57,22.72,restaurant,m_00026,Seattle,US,d_00172
t_00002610,u_00062,2026-03-25 05:37:57,26.72,ecommerce,m_00386,Delhi,IN,d_00069
t_00002611,u_00081,2026-03-20 15:18:57,25.39,electronics,m_00214,Mumbai,IN,d_00110
t_00002612,u_00181,2026-03-23 04:05:57,44.45,electronics,m_00146,Sao Paulo,BR,d_00057
t_00002613,u_00108,2026-03-21 09:26:57,71.31,travel,m_00229,London,GB,d_00240
t_00002614,u_00174,2026-03-25 03:13:57,64.45,electronics,m_00016,Hamburg,DE,d_00230
t_00002615,u_00166,2026-03-20 18:06:57,21.06,fuel,m_00279,Mumbai,IN,d_00029
t_00002616,u_00069,2026-03-21 02:18:57,17.28,pharmacy,m_00326,London,GB,d_00212
t_00002617,u_00019,2026-03-22 06:15:57,34.23,grocery,m_00244,New York,US,d_00236
t_00002618,u_00107,2026-03-22 03:54:57,26.78,electronics,m_00124,Abuja,NG,d_00106
t_00002619,u_00194,2026-03-21 00:12:57,16.87,fuel,m_00298,Rio,BR,d_00140
t_00002620,u_00173,2026-03-22 05:21:57,17.4,ecommerce,m_00091,Berlin,DE,d_00155
t_00002621,u_00049,2026-03-24 07:01:57,14.74,pharmacy,m_00108,Bengaluru,IN,d_00181
t_00002622,u_00187,2026-03-25 04:16:57,17.55,pharmacy,m_00226,Mumbai,IN,d_00044
t_00002623,u_00034,2026-03-26 17:56:57,34.51,grocery,m_00195,London,GB,d_00069
t_00002624,u_00149,2026-03-20 23:18:57,42.33,travel,m_00324,Abuja,NG,d_00092
t_00002625,u_00094,2026-03-20 21:03:57,12.05,fuel,m_00142,Munich,DE,d_00082
t_00002626,u_00144,2026-03-22 01:18:57,11.55,grocery,m_00098,Seattle,US,d_00024
t_00002627,u_00093,2026-03-25 02:57:57,100.64,electronics,m_00026,Lagos,NG,d_00022
t_00002628,u_00169,2026-03-25 18:16:57,30.97,travel,m_00079,Sao Paulo,BR,d_00089
t_00002629,u_00156,2026-03-23 11:52:57,30.39,electronics,m_00119,Bengaluru,IN,d_00180
t_00002630,u_00081,2026-03-21 04:31:57,28.22,grocery,m_00296,Kano,NG,d_00123
t_00002631,u_00163,2026-03-26 10:18:57,21.32,ecommerce,m_00363,Abuja,NG,d_00081
t_00002632,u_00112,2026-03-24 08:48:57,150.42,travel,m_00366,Bristol,GB,d_00026
t_00002633,u_00043,2026-03-23 12:12:57,23.25,ecommerce,m_00021,Bengaluru,IN,d_00119
t_00002634,u_00151,2026-03-24 07:11:57,23.05,ecommerce,m_00289,Manchester,GB,d_00139
t_00002635,u_00047,2026-03-27 08:39:57,27.94,pharmacy,m_00359,London,GB,d_00232
t_00002636,u_00043,2026-03-25 07:51:57,11.41,grocery,m_00113,Sao Paulo,BR,d_00065
t_00002637,u_00086,2026-03-21 09:33:57,28.21,fuel,m_00244,Abuja,NG,d_00162
t_00002638,u_00111,2026-03-25 17:42:57,57.73,restaurant,m_00295,London,GB,d_00131
t_00002639,u_00144,2026-03-27 06:02:57,20.0,pharmacy,m_00364,Austin,US,d_00135
t_00002640,u_00196,2026-03-23 21:06:57,55.51,pharmacy,m_00087,Abuja,NG,d_00127
t_00002641,u_00026,2026-03-25 01:48:57,21.78,pharmacy,m_00041,Rio,BR,d_00184
t_00002642,u_00019,2026-03-26 08:44:57,47.61,pharmacy,m_00009,Kano,NG,d_00022
t_00002643,u_00177,2026-03-26 23:21:57,18.15,grocery,m_00255,Abuja,NG,d_00227
t_00002644,u_00007,2026-03-20 20:13:57,13.94,fuel,m_00103,Lagos,NG,d_00199
t_00002645,u_00043,2026-03-22 02:19:57,28.17,fuel,m_00225,Kano,NG,d_00098
t_00002646,u_00124,2026-03-21 10:22:57,20.37,grocery,m_00135,Bristol,GB,d_00159
t_00002647,u_00150,2026-03-20 14:14:57,23.65,restaurant,m_00253,Delhi,IN,d_00075
t_00002648,u_00170,2026-03-20 20:39:57,66.63,electronics,m_00164,Curitiba,BR,d_00081
t_00002649,u_00185,2026-03-22 23:38:57,15.38,fuel,m_00155,Manchester,GB,d_00104
t_00002650,u_00005,2026-03-21 17:01:57,45.49,restaurant,m_00306,Seattle,US,d_00062
t_00002651,u_00140,2026-03-25 13:58:57,31.32,grocery,m_00240,New York,US,d_00028
t_00002652,u_00083,2026-03-21 10:04:57,55.6,ecommerce,m_00225,New York,US,d_00223
t_00002653,u_00173,2026-03-25 06:55:57,70.38,travel,m_00388,London,GB,d_00170
t_00002654,u_00150,2026-03-25 00:42:57,31.25,travel,m_00249,Abuja,NG,d_00071
t_00002655,u_00186,2026-03-25 18:07:57,21.9,grocery,m_00111,Curitiba,BR,d_00206
t_00002656,u_00021,2026-03-21 14:15:57,81.43,electronics,m_00380,Hamburg,DE,d_00058
t_00002657,u_00171,2026-03-21 06:36:57,59.23,travel,m_00219,New York,US,d_00065
t_00002658,u_00019,2026-03-24 17:42:57,20.05,ecommerce,m_00340,Curitiba,BR,d_00075
t_00002659,u_00118,2026-03-27 13:01:57,52.76,fuel,m_00084,London,GB,d_00133
t_00002660,u_00025,2026-03-22 21:55:57,23.7,grocery,m_00024,Bengaluru,IN,d_00007
t_00002661,u_00194,2026-03-27 07:24:57,30.08,restaurant,m_00315,Rio,BR,d_00180
t_00002662,u_00186,2026-03-20 14:26:57,111.14,electronics,m_00031,Berlin,DE,d_00003
t_00002663,u_00014,2026-03-25 11:42:57,151.0,travel,m_00295,Berlin,DE,d_00064
t_00002664,u_00142,2026-03-25 10:08:57,106.12,travel,m_00031,Mumbai,IN,d_00043
t_00002665,u_00088,2026-03-22 03:09:57,32.18,electronics,m_00322,Sao Paulo,BR,d_00169
t_00002666,u_00041,2026-03-24 15:11:57,95.19,travel,m_00058,Curitiba,BR,d_00045
t_00002667,u_00196,2026-03-26 23:46:57,19.28,pharmacy,m_00074,Munich,DE,d_00099
t_00002668,u_00195,2026-03-23 03:00:57,87.05,travel,m_00154,Bristol,GB,d_00007
t_00002669,u_00155,2026-03-20 18:14:57,54.62,pharmacy,m_00056,Curitiba,BR,d_00145
t_00002670,u_00171,2026-03-26 05:56:57,51.88,electronics,m_00253,Kano,NG,d_00089
t_00002671,u_00168,2026-03-22 02:41:57,51.26,fuel,m_00227,Bengaluru,IN,d_00187
t_00002672,u_00059,2026-03-22 16:41:57,60.86,electronics,m_00018,London,GB,d_00125
t_00002673,u_00096,2026-03-26 06:24:57,47.21,travel,m_00056,Kano,NG,d_00193
t_00002674,u_00130,2026-03-26 07:55:57,10.39,restaurant,m_00030,Abuja,NG,d_00006
t_00002675,u_00168,2026-03-21 07:48:57,8.7,fuel,m_00036,Mumbai,IN,d_00212
t_00002676,u_00008,2026-03-23 00:48:57,71.6,electronics,m_00015,Rio,BR,d_00086
t_00002677,u_00097,2026-03-21 13:47:57,39.81,electronics,m_00391,Munich,DE,d_00044
t_00002678,u_00008,2026-03-25 23:35:57,54.96,electronics,m_00393,Bristol,GB,d_00221
t_00002679,u_00118,2026-03-23 18:12:57,48.37,grocery,m_00189,Munich,DE,d_00186
t_00002680,u_00087,2026-03-26 06:50:57,39.81,grocery,m_00191,Bristol,GB,d_00101
t_00002681,u_00092,2026-03-26 19:59:57,9.35,fuel,m_00243,Abuja,NG,d_00168
t_00002682,u_00169,2026-03-21 02:35:57,60.03,grocery,m_00199,Berlin,DE,d_00194
t_00002683,u_00199,2026-03-25 00:31:57,29.13,pharmacy,m_00020,Hamburg,DE,d_00065
t_00002684,u_00087,2026-03-27 05:34:57,18.39,fuel,m_00174,Hamburg,DE,d_00022
t_00002685,u_00142,2026-03-24 05:23:57,106.25,travel,m_00373,Mumbai,IN,d_00070
t_00002686,u_00097,2026-03-23 00:40:57,36.93,electronics,m_00322,New York,US,d_00167
t_00002687,u_00172,2026-03-25 23:39:57,19.13,ecommerce,m_00093,Kano,NG,d_00052
t_00002688,u_00005,2026-03-22 16:50:57,99.44,grocery,m_00278,Rio,BR,d_00236
t_00002689,u_00144,2026-03-26 08:14:57,18.82,grocery,m_00168,Manchester,GB,d_00070
t_00002690,u_00124,2026-03-26 09:50:57,39.71,grocery,m_00317,Seattle,US,d_00003
t_00002691,u_00110,2026-03-21 21:30:57,46.75,fuel,m_00297,Lagos,NG,d_00126
t_00002692,u_00099,2026-03-23 14:39:57,31.04,ecommerce,m_00379,Manchester,GB,d_00106
t_00002693,u_00194,2026-03-26 08:33:57,38.66,travel,m_00264,Delhi,IN,d_00129
t_00002694,u_00150,2026-03-25 02:26:57,22.48,fuel,m_00341,Lagos,NG,d_00229
t_00002695,u_00021,2026-03-23 00:34:57,36.3,pharmacy,m_00228,Delhi,IN,d_00221
t_00002696,u_00080,2026-03-22 18:27:57,68.48,electronics,m_00281,New York,US,d_00155
t_00002697,u_00180,2026-03-23 02:38:57,16.71,fuel,m_00312,Rio,BR,d_00068
t_00002698,u_00078,2026-03-23 10:04:57,36.47,ecommerce,m_00098,Abuja,NG,d_00060
t_00002699,u_00098,2026-03-25 03:58:57,27.24,pharmacy,m_00179,Sao Paulo,BR,d_00093
t_00002700,u_00088,2026-03-25 17:13:57,29.32,electronics,m_00252,Berlin,DE,d_00007
t_00002701,u_00056,2026-03-24 20:39:57,22.55,fuel,m_00285,Bristol,GB,d_00012
t_00002702,u_00043,2026-03-21 15:08:57,29.88,electronics,m_00112,Mumbai,IN,d_00027
t_00002703,u_00060,2026-03-21 19:41:57,31.31,pharmacy,m_00367,Seattle,US,d_00175
t_00002704,u_00078,2026-03-22 13:32:57,14.6,ecommerce,m_00274,London,GB,d_00180
t_00002705,u_00060,2026-03-23 22:06:57,23.8,grocery,m_00093,Austin,US,d_00045
t_00002706,u_00110,2026-03-27 03:05:57,10.69,pharmacy,m_00179,Austin,US,d_00095
t_00002707,u_00146,2026-03-27 10:09:57,148.81,travel,m_00220,Bengaluru,IN,d_00231
t_00002708,u_00086,2026-03-22 04:40:57,104.82,travel,m_00200,Abuja,NG,d_00217
t_00002709,u_00145,2026-03-21 05:03:57,14.76,restaurant,m_00260,Bristol,GB,d_00231
t_00002710,u_00181,2026-03-26 08:05:57,84.75,travel,m_00036,Lagos,NG,d_00138
t_00002711,u_00055,2026-03-22 15:54:57,34.23,ecommerce,m_00051,Rio,BR,d_00016
t_00002712,u_00007,2026-03-22 02:23:57,7.5,restaurant,m_00116,Lagos,NG,d_00050
t_00002713,u_00157,2026-03-26 15:17:57,72.84,electronics,m_00168,Rio,BR,d_00192
t_00002714,u_00091,2026-03-25 23:04:57,66.26,electronics,m_00008,Austin,US,d_00122
t_00002715,u_00019,2026-03-21 08:44:57,5.67,ecommerce,m_00094,Bengaluru,IN,d_00138
t_00002716,u_00182,2026-03-20 14:06:57,96.18,electronics,m_00266,Rio,BR,d_00026
t_00002717,u_00151,2026-03-22 08:44:57,63.28,grocery,m_00013,Bengaluru,IN,d_00074
t_00002718,u_00097,2026-03-23 16:25:57,23.46,restaurant,m_00177,Rio,BR,d_00036
t_00002719,u_00200,2026-03-21 09:50:57,36.75,restaurant,m_00032,Kano,NG,d_00076
t_00002720,u_00178,2026-03-22 17:08:57,18.8,pharmacy,m_00381,Bengaluru,IN,d_00227
t_00002721,u_00035,2026-03-20 17:23:57,26.04,grocery,m_00355,Abuja,NG,d_00206
t_00002722,u_00140,2026-03-25 15:51:57,16.8,pharmacy,m_00055,Mumbai,IN,d_00239
t_00002723,u_00057,2026-03-25 17:48:57,17.14,pharmacy,m_00025,Rio,BR,d_00089
t_00002724,u_00158,2026-03-20 16:34:57,27.4,ecommerce,m_00080,Seattle,US,d_00191
t_00002725,u_00179,2026-03-22 22:32:57,174.65,travel,m_00303,Bristol,GB,d_00228
t_00002726,u_00098,2026-03-26 09:53:57,52.85,restaurant,m_00294,Munich,DE,d_00062
t_00002727,u_00170,2026-03-25 18:35:57,15.79,fuel,m_00051,Rio,BR,d_00079
t_00002728,u_00092,2026-03-25 17:37:57,41.46,restaurant,m_00317,Rio,BR,d_00037
t_00002729,u_00194,2026-03-25 22:09:57,35.35,restaurant,m_00288,Bengaluru,IN,d_00104
t_00002730,u_00129,2026-03-22 21:38:57,25.98,fuel,m_00062,Abuja,NG,d_00158
t_00002731,u_00183,2026-03-27 13:42:57,21.09,restaurant,m_00382,Kano,NG,d_00211
t_00002732,u_00030,2026-03-21 20:35:57,45.69,ecommerce,m_00098,Abuja,NG,d_00212
t_00002733,u_00034,2026-03-22 12:51:57,20.04,fuel,m_00121,Mumbai,IN,d_00118
t_00002734,u_00096,2026-03-27 05:21:57,10.28,restaurant,m_00391,Delhi,IN,d_00007
t_00002735,u_00082,2026-03-23 07:15:57,8.94,fuel,m_00270,Manchester,GB,d_00150
t_00002736,u_00180,2026-03-23 20:50:57,61.76,electronics,m_00025,Bristol,GB,d_00075
t_00002737,u_00155,2026-03-26 20:15:57,66.44,electronics,m_00351,Bristol,GB,d_00240
t_00002738,u_00042,2026-03-20 22:00:57,44.59,travel,m_00222,Austin,US,d_00094
t_00002739,u_00116,2026-03-25 03:28:57,32.94,pharmacy,m_00006,Munich,DE,d_00214
t_00002740,u_00009,2026-03-22 07:21:57,33.2,restaurant,m_00252,London,GB,d_00131
t_00002741,u_00040,2026-03-25 21:11:57,28.42,fuel,m_00213,Mumbai,IN,d_00167
t_00002742,u_00191,2026-03-21 07:36:57,38.35,travel,m_00183,Sao Paulo,BR,d_00126
t_00002743,u_00139,2026-03-24 19:13:57,13.82,pharmacy,m_00092,Abuja,NG,d_00026
t_00002744,u_00176,2026-03-24 07:52:57,40.51,pharmacy,m_00365,Bristol,GB,d_00216
t_00002745,u_00145,2026-03-22 22:12:57,28.9,grocery,m_00266,Seattle,US,d_00173
t_00002746,u_00174,2026-03-26 11:40:57,71.64,pharmacy,m_00243,Bengaluru,IN,d_00229
t_00002747,u_00023,2026-03-22 21:43:57,22.95,travel,m_00071,New York,US,d_00116
t_00002748,u_00053,2026-03-25 18:09:57,79.2,travel,m_00363,Mumbai,IN,d_00009
t_00002749,u_00017,2026-03-21 03:29:57,27.21,grocery,m_00378,Berlin,DE,d_00228
t_00002750,u_00167,2026-03-27 05:49:57,30.91,ecommerce,m_00189,Munich,DE,d_00014
t_00002751,u_00017,2026-03-25 02:26:57,20.7,pharmacy,m_00118,Bengaluru,IN,d_00121
t_00002752,u_00168,2026-03-22 13:48:57,19.98,restaurant,m_00138,Sao Paulo,BR,d_00167
t_00002753,u_00010,2026-03-24 10:36:57,56.41,grocery,m_00223,Curitiba,BR,d_00089
t_00002754,u_00114,2026-03-25 15:07:57,14.94,pharmacy,m_00289,Hamburg,DE,d_00135
t_00002755,u_00112,2026-03-22 10:52:57,31.43,ecommerce,m_00091,Abuja,NG,d_00125
t_00002756,u_00084,2026-03-21 04:04:57,21.72,pharmacy,m_00225,Bristol,GB,d_00240
t_00002757,u_00035,2026-03-22 12:30:57,35.36,pharmacy,m_00188,Hamburg,DE,d_00121
t_00002758,u_00126,2026-03-21 15:41:57,41.25,ecommerce,m_00105,Austin,US,d_00190
t_00002759,u_00081,2026-03-22 13:40:57,9.83,pharmacy,m_00041,Hamburg,DE,d_00036
t_00002760,u_00023,2026-03-25 20:39:57,375.7,electronics,m_00177,Bengaluru,IN,d_00089
t_00002761,u_00018,2026-03-21 17:12:57,77.83,restaurant,m_00214,London,GB,d_00009
t_00002762,u_00101,2026-03-20 17:35:57,34.58,travel,m_00165,Curitiba,BR,d_00012
t_00002763,u_00018,2026-03-26 22:27:57,34.4,ecommerce,m_00326,Berlin,DE,d_00104
t_00002764,u_00174,2026-03-26 14:57:57,80.69,electronics,m_00145,Lagos,NG,d_00226
t_00002765,u_00099,2026-03-23 12:15:57,145.92,travel,m_00024,Bengaluru,IN,d_00014
t_00002766,u_00142,2026-03-22 12:50:57,40.81,ecommerce,m_00229,Delhi,IN,d_00019
t_00002767,u_00145,2026-03-23 22:00:57,51.43,restaurant,m_00189,Sao Paulo,BR,d_00227
t_00002768,u_00062,2026-03-20 17:37:57,59.6,electronics,m_00372,Berlin,DE,d_00052
t_00002769,u_00040,2026-03-21 18:11:57,31.4,ecommerce,m_00041,Sao Paulo,BR,d_00111
t_00002770,u_00057,2026-03-24 12:20:57,71.02,travel,m_00006,Lagos,NG,d_00207
t_00002771,u_00184,2026-03-21 04:40:57,114.66,travel,m_00161,Lagos,NG,d_00097
t_00002772,u_00113,2026-03-23 15:29:57,23.82,restaurant,m_00021,Hamburg,DE,d_00207
t_00002773,u_00117,2026-03-22 13:38:57,47.82,electronics,m_00232,Manchester,GB,d_00141
t_00002774,u_00015,2026-03-27 03:54:57,32.86,restaurant,m_00211,London,GB,d_00027
t_00002775,u_00153,2026-03-20 22:08:57,17.16,ecommerce,m_00397,New York,US,d_00113
t_00002776,u_00069,2026-03-25 08:12:57,20.24,restaurant,m_00391,Manchester,GB,d_00218
t_00002777,u_00052,2026-03-23 06:27:57,84.26,electronics,m_00240,Sao Paulo,BR,d_00121
t_00002778,u_00116,2026-03-21 14:02:57,76.04,travel,m_00240,Curitiba,BR,d_00058
t_00002779,u_00193,2026-03-20 16:51:57,33.58,grocery,m_00150,Austin,US,d_00227
t_00002780,u_00051,2026-03-22 00:23:57,18.85,restaurant,m_00245,Bristol,GB,d_00062
t_00002781,u_00032,2026-03-22 05:25:57,21.35,restaurant,m_00260,Bengaluru,IN,d_00193
t_00002782,u_00084,2026-03-20 16:53:57,7.53,ecommerce,m_00159,Hamburg,DE,d_00003
t_00002783,u_00029,2026-03-27 02:07:57,43.49,electronics,m_00105,Lagos,NG,d_00118
t_00002784,u_00072,2026-03-20 19:29:57,20.32,pharmacy,m_00321,Kano,NG,d_00108
t_00002785,u_00002,2026-03-22 16:03:57,27.7,pharmacy,m_00184,Berlin,DE,d_00076
t_00002786,u_00169,2026-03-24 09:49:57,24.15,restaurant,m_00047,Bristol,GB,d_00148
t_00002787,u_00106,2026-03-21 02:07:57,18.34,ecommerce,m_00263,London,GB,d_00219
t_00002788,u_00148,2026-03-25 16:15:57,39.58,restaurant,m_00180,Delhi,IN,d_00023
t_00002789,u_00051,2026-03-25 10:26:57,32.85,ecommerce,m_00142,Bristol,GB,d_00138
t_00002790,u_00186,2026-03-22 05:39:57,55.99,grocery,m_00297,Kano,NG,d_00103
t_00002791,u_00093,2026-03-26 05:09:57,42.95,restaurant,m_00204,Austin,US,d_00065
t_00002792,u_00162,2026-03-26 11:40:57,13.96,ecommerce,m_00311,Curitiba,BR,d_00092
t_00002793,u_00107,2026-03-21 17:11:57,60.18,ecommerce,m_00351,London,GB,d_00012
